Id,Sales
19691,9042.798828125
20547,10413.58203125
22259,6166.66357421875
23115,11098.33203125
23971,10942.3564453125
24827,10872.1318359375
25683,11801.798828125
26539,13372.3740234375
28251,6166.66357421875
29107,9227.525390625
29963,7872.23046875
30819,7639.5
31675,9042.798828125
32531,10413.58203125
34243,6166.66357421875
35099,11098.33203125
35955,10942.3564453125
36811,10872.1318359375
37667,11801.798828125
38523,13372.3740234375
40235,6166.66357421875
4,7138.7373046875
860,6490.05322265625
1716,7511.6484375
2572,8735.1240234375
4284,3000.231201171875
5140,4628.7900390625
5996,5388.99951171875
6852,4545.19091796875
7708,4791.51025390625
8564,4876.34033203125
10276,3000.231201171875
11132,5781.58154296875
11988,7138.7373046875
12844,6490.05322265625
13700,7511.6484375
14556,8735.1240234375
16268,3000.231201171875
17124,4434.36767578125
17980,4899.69189453125
18836,4196.357421875
19692,4770.599609375
20548,5625.33251953125
22260,3000.231201171875
23116,5755.83349609375
23972,7423.7138671875
24828,6440.79931640625
25684,6931.8671875
26540,8228.4365234375
28252,3000.231201171875
29108,4434.36767578125
29964,4899.69189453125
30820,4196.357421875
31676,4770.599609375
32532,5625.33251953125
34244,3000.231201171875
35100,5755.83349609375
35956,7423.7138671875
36812,6440.79931640625
37668,6931.8671875
38524,8228.4365234375
40236,3000.231201171875
5,6612.703125
861,6918.94677734375
1717,7563.2177734375
2573,9338.3984375
4285,6066.1875
5141,5961.5771484375
5997,5312.99951171875
6853,5279.08837890625
7709,5190.07275390625
8565,5764.07275390625
10277,6066.1875
11133,7169.55322265625
11989,6612.703125
12845,6918.94677734375
13701,7563.2177734375
14557,9338.3984375
16269,6066.1875
17125,5961.5771484375
17981,5312.99951171875
18837,5279.08837890625
19693,5190.07275390625
20549,5764.07275390625
22261,6066.1875
23117,7169.55322265625
23973,6612.703125
24829,6918.94677734375
25685,7563.2177734375
26541,9338.3984375
28253,6066.1875
29109,5961.5771484375
29965,5312.99951171875
30821,5279.08837890625
31677,5890.90380859375
32533,7012.3994140625
34245,6066.1875
35101,6867.8173828125
35957,7413.712890625
36813,6983.71337890625
37669,7585.99951171875
38525,9595.5283203125
40237,6066.1875
6,5843.14208984375
862,5945.39599609375
1718,6486.775390625
2574,7568.6484375
4286,4878.01708984375
5142,5124.51123046875
5998,4715.09716796875
6854,4835.361328125
7710,4999.88330078125
8566,5236.2783203125
10278,4878.01708984375
11134,5999.49951171875
11990,5843.14208984375
12846,5398.77001953125
13702,5918.28515625
14558,7024.53515625
16270,4571.86328125
17126,5304.904296875
17982,4666.0009765625
18838,4452.99951171875
19694,5235.52587890625
20550,5956.53515625
22262,4571.86328125
23118,5957.2294921875
23974,5847.796875
24830,5398.77001953125
25686,5918.28515625
26542,7024.53515625
28254,4571.86328125
29110,5304.904296875
29966,4666.0009765625
30822,4452.99951171875
31678,5235.52587890625
32534,5956.53515625
34246,4571.86328125
35102,5957.2294921875
35958,5847.796875
36814,5398.77001953125
37670,5918.28515625
38526,7024.53515625
40238,4571.86328125
7,8438.7705078125
863,9306.5166015625
1719,9386.595703125
2575,10392.7841796875
4287,6474.865234375
5143,7431.97607421875
5999,7118.5341796875
6855,7399.51025390625
7711,6952.0634765625
8567,7106.15869140625
10279,6474.865234375
11135,8387.2900390625
11991,8438.7705078125
12847,9306.5166015625
13703,9386.595703125
14559,10392.7841796875
16271,6474.865234375
17127,7391.3681640625
17983,6691.77001953125
18839,7032.92822265625
19695,7530.3994140625
20551,9891.1650390625
22263,6474.865234375
23119,8381.2490234375
23975,9326.640625
24831,9967.1318359375
25687,9100.734375
26543,10035.8115234375
28255,6474.865234375
29111,7391.3681640625
29967,6691.77001953125
30823,7032.92822265625
31679,7530.3994140625
32535,9891.1650390625
34247,6474.865234375
35103,8381.2490234375
35959,9326.640625
36815,9967.1318359375
37671,9100.734375
38527,10035.8115234375
40239,6474.865234375
8,8340.47265625
864,8834.677734375
1720,9562.15625
2576,11369.3916015625
4288,6383.8203125
5144,6251.83642578125
6000,5976.83642578125
6856,6053.2333984375
7712,5896.6591796875
8568,6130.7041015625
10280,6383.8203125
11136,8275.9443359375
11992,8340.47265625
12848,8834.677734375
13704,9562.15625
14560,11369.3916015625
16272,6383.8203125
17128,6261.94677734375
17984,5722.845703125
18840,5708.8564453125
19696,6202.06591796875
20552,7757.49853515625
22264,6383.8203125
23120,8267.916015625
23976,9102.6416015625
24832,9154.9326171875
25688,8877.5986328125
26544,10873.1240234375
28256,6383.8203125
29112,6261.94677734375
29968,5722.845703125
30824,5708.8564453125
31680,6202.06591796875
32536,7757.49853515625
34248,6383.8203125
35104,8267.916015625
35960,9102.6416015625
36816,9154.9326171875
37672,8877.5986328125
38528,10873.1240234375
40240,6383.8203125
9,5496.44384765625
865,6069.99951171875
1721,6430.44384765625
2577,8146.74951171875
4289,4549.7216796875
5145,3887.642822265625
6001,3706.0830078125
6857,3550.75
7713,3635.38427734375
8569,4596.71240234375
10281,4549.7216796875
11137,6672.99951171875
11993,6107.85693359375
12849,6794.9990234375
13705,6384.72705078125
14561,8146.74951171875
16273,4549.7216796875
17129,3887.642822265625
17985,3706.0830078125
18841,3550.75
19697,3635.38427734375
20553,4596.71240234375
22265,4549.7216796875
23121,6672.99951171875
23977,6107.85693359375
24833,6794.9990234375
25689,6384.72705078125
26545,8146.74951171875
29113,3887.642822265625
29969,3706.0830078125
30825,3550.75
31681,3635.38427734375
32537,4596.71240234375
35105,6672.99951171875
35961,6107.85693359375
36817,6794.9990234375
37673,6384.72705078125
38529,8146.74951171875
40241,4549.7216796875
10,6160.72265625
866,6216.1572265625
1722,6850.41748046875
2578,8041.5263671875
4290,3516.80419921875
5146,5311.35498046875
6002,4806.6337890625
6858,4807.1103515625
7714,4752.462890625
8570,5257.51171875
10282,3516.80419921875
11138,6458.4638671875
11994,6160.72265625
12850,6216.1572265625
13706,6850.41748046875
14562,8041.5263671875
16274,3516.80419921875
17130,5311.35498046875
17986,4806.6337890625
18842,4807.1103515625
19698,4752.462890625
20554,5257.51171875
22266,3516.80419921875
23122,6458.4638671875
23978,6160.72265625
24834,6216.1572265625
25690,6850.41748046875
26546,8041.5263671875
28258,3516.80419921875
29114,5311.35498046875
29970,4806.6337890625
30826,4807.1103515625
31682,5133.7138671875
32538,5896.33203125
34250,3516.80419921875
35106,5797.6357421875
35962,6145.92626953125
36818,5787.14453125
37674,6770.4697265625
38530,7680.47021484375
40242,3516.80419921875
11,7198.08740234375
867,7114.5888671875
1723,7875.0517578125
2579,9221.1064453125
4291,5762.15625
5147,6348.99951171875
6003,5584.0693359375
6859,5415.53125
7715,5209.68017578125
8571,5498.34033203125
10283,5762.15625
11139,7797.61767578125
11995,7198.08740234375
12851,7114.5888671875
13707,7875.0517578125
14563,9221.1064453125
16275,5762.15625
17131,6032.736328125
17987,5292.1533203125
18843,4875.642578125
19699,5588.666015625
20555,7198.99951171875
22267,5762.15625
23123,7760.666015625
23979,8098.71337890625
24835,7784.46630859375
25691,7640.19970703125
26547,8895.8115234375
28259,5762.15625
29115,6032.736328125
29971,5292.1533203125
30827,4875.642578125
31683,5588.666015625
32539,7198.99951171875
34251,5762.15625
35107,7760.666015625
35963,8098.71337890625
36819,7784.46630859375
37675,7640.19970703125
38531,8895.8115234375
40243,5762.15625
12,8322.701171875
868,8783.7451171875
1724,9565.5068359375
2580,10651.2578125
4292,5323.5859375
5148,6540.0
6004,6529.125
6860,6569.99951171875
7716,7237.99951171875
8572,8162.916015625
10284,5323.5859375
11140,8553.271484375
11996,8889.271484375
12852,9001.4150390625
13708,9093.16796875
14564,10538.69140625
16276,5323.5859375
17132,6540.0
17988,6529.125
18844,6569.99951171875
19700,7237.99951171875
20556,8162.916015625
22268,5323.5859375
23124,8553.271484375
23980,8889.271484375
24836,9001.4150390625
25692,9093.16796875
26548,10538.69140625
28260,5323.5859375
29116,6540.0
29972,6529.125
30828,6569.99951171875
31684,7237.99951171875
32540,8162.916015625
34252,5323.5859375
35108,8553.271484375
35964,8889.271484375
36820,9001.4150390625
37676,9093.16796875
38532,10538.69140625
40244,5323.5859375
13,7264.86962890625
869,7335.630859375
1725,7958.29052734375
2581,9569.689453125
4293,4276.44287109375
5149,6334.08837890625
6005,5652.77978515625
6861,5541.0439453125
7717,5470.17041015625
8573,5677.97509765625
10285,4276.44287109375
11141,7638.57080078125
11997,7264.86962890625
12853,7335.630859375
13709,7958.29052734375
14565,9569.689453125
16277,4276.44287109375
17133,6334.08837890625
17989,5652.77978515625
18845,5541.0439453125
19701,5470.17041015625
20557,5677.97509765625
22269,4276.44287109375
23125,7638.57080078125
23981,7264.86962890625
24837,7335.630859375
25693,7958.29052734375
26549,9569.689453125
28261,4276.44287109375
29117,6334.08837890625
29973,5652.77978515625
30829,5541.0439453125
31685,5703.4755859375
32541,6469.1328125
34253,4276.44287109375
35109,6903.99951171875
35965,7650.92724609375
36821,7457.8564453125
37677,7956.1171875
38533,9470.5869140625
40245,4276.44287109375
14,9222.3857421875
870,8471.37109375
1726,9284.443359375
2582,10149.416015625
4294,5376.3974609375
5150,6297.85791015625
6006,8088.7685546875
6862,7598.49951171875
7718,7153.3837890625
8574,8393.5703125
10286,5376.3974609375
11142,7961.62451171875
11998,9439.5703125
12854,9001.2490234375
13710,8817.365234375
14566,10149.416015625
16278,5376.3974609375
17134,6297.85791015625
17990,8088.7685546875
18846,7598.49951171875
19702,7153.3837890625
20558,8393.5703125
22270,5376.3974609375
23126,7961.62451171875
23982,9439.5703125
24838,9001.2490234375
25694,8817.365234375
26550,10149.416015625
29118,6297.85791015625
29974,8088.7685546875
30830,7598.49951171875
31686,7153.3837890625
32542,8393.5703125
34254,5376.3974609375
35110,7961.62451171875
35966,9439.5703125
36822,9001.2490234375
37678,8817.365234375
38534,10149.416015625
40246,5376.3974609375
15,6197.50830078125
871,6106.28759765625
1727,7056.20263671875
2583,8631.9296875
4295,5119.0068359375
5151,4118.4111328125
6007,3820.999755859375
6863,3625.2939453125
7719,4059.444091796875
8575,4978.33251953125
10287,5119.0068359375
11143,6865.18115234375
11999,6653.72607421875
12855,6540.08251953125
13711,7187.5830078125
14567,8409.921875
16279,5119.0068359375
17135,4118.4111328125
17991,3820.999755859375
18847,3625.2939453125
19703,4059.444091796875
20559,4978.33251953125
22271,5119.0068359375
23127,6865.18115234375
23983,6653.72607421875
24839,6540.08251953125
25695,7187.5830078125
26551,8409.921875
28263,5119.0068359375
29119,4118.4111328125
29975,3820.999755859375
30831,3625.2939453125
31687,4059.444091796875
32543,4978.33251953125
34255,5119.0068359375
35111,6865.18115234375
35967,6653.72607421875
36823,6540.08251953125
37679,7187.5830078125
38535,8409.921875
40247,5119.0068359375
16,4893.6357421875
872,4881.06787109375
1728,5495.06591796875
2584,6560.41650390625
4296,3428.184814453125
5152,4103.99951171875
6008,3852.15380859375
6864,3548.4169921875
7720,3774.153564453125
8576,5020.2841796875
10288,3428.184814453125
11144,5978.62353515625
12000,5481.71337890625
12856,5241.74951171875
13712,5155.99951171875
14568,6560.41650390625
16280,3428.184814453125
17136,4103.99951171875
17992,3852.15380859375
18848,3548.4169921875
19704,3774.153564453125
20560,5020.2841796875
22272,3428.184814453125
23128,5978.62353515625
23984,5481.71337890625
24840,5241.74951171875
25696,5155.99951171875
26552,6560.41650390625
29120,4103.99951171875
29976,3852.15380859375
30832,3548.4169921875
31688,3774.153564453125
32544,5020.2841796875
34256,3428.184814453125
35112,5978.62353515625
35968,5481.71337890625
36824,5241.74951171875
37680,5155.99951171875
38536,6560.41650390625
40248,3428.184814453125
17,6217.59228515625
873,6163.24951171875
1729,6500.54345703125
2585,8468.0693359375
4297,4636.54833984375
5153,5062.9326171875
6009,4292.5576171875
6865,4213.49951171875
7721,3882.291748046875
8577,4242.666015625
10289,4636.54833984375
11145,5928.00048828125
12001,6421.8564453125
12857,6306.46630859375
13713,6613.3994140625
14569,8413.2001953125
16281,4636.54833984375
17137,4944.49951171875
17993,4391.30712890625
18849,4070.23095703125
19705,4450.99951171875
20561,5623.18017578125
22273,4636.54833984375
23129,5928.00048828125
23985,6421.8564453125
24841,6306.46630859375
25697,6613.3994140625
26553,8413.2001953125
28265,4636.54833984375
29121,4944.49951171875
29977,4391.30712890625
30833,4070.23095703125
31689,4450.99951171875
32545,5623.18017578125
34257,4636.54833984375
35113,5928.00048828125
35969,6421.8564453125
36825,6306.46630859375
37681,6613.3994140625
38537,8413.2001953125
40249,4636.54833984375
18,9935.2392578125
874,10614.8583984375
1730,10981.0712890625
2586,13812.7626953125
4298,7420.39794921875
5154,8984.3984375
6010,7549.02392578125
6866,7696.1328125
7722,7241.95068359375
8578,7635.90185546875
10290,7420.39794921875
11146,10928.73046875
12002,9935.2392578125
12858,10614.8583984375
13714,10981.0712890625
14570,13812.7626953125
16282,7420.39794921875
17138,8984.3984375
17994,7549.02392578125
18850,7696.1328125
19706,7241.95068359375
20562,7635.90185546875
22274,7420.39794921875
23130,10928.73046875
23986,9935.2392578125
24842,10614.8583984375
25698,10981.0712890625
26554,13812.7626953125
28266,7420.39794921875
29122,8984.3984375
29978,7549.02392578125
30834,7696.1328125
31690,8466.951171875
32546,10254.931640625
34258,7420.39794921875
35114,10557.8173828125
35970,10778.4990234375
36826,10769.0703125
37682,11517.5859375
38538,13450.4697265625
40250,7420.39794921875
19,12428.556640625
875,12267.4716796875
1731,13392.130859375
2587,15275.33203125
4299,9106.2783203125
5155,10963.068359375
6011,9282.6396484375
6867,9282.5341796875
7723,9094.94921875
8579,10436.630859375
10291,9106.2783203125
11147,11963.07421875
12003,12428.556640625
12859,12267.4716796875
13715,13392.130859375
14571,15275.33203125
16283,9106.2783203125
17139,10963.068359375
17995,9282.6396484375
18851,9282.5341796875
19707,9094.94921875
20563,10436.630859375
22275,9106.2783203125
23131,11963.07421875
23987,12428.556640625
24843,12267.4716796875
25699,13392.130859375
26555,15275.33203125
28267,9106.2783203125
29123,10963.068359375
29979,9282.6396484375
30835,9282.5341796875
31691,10281.6181640625
32547,11848.6650390625
34259,9106.2783203125
35115,11072.3623046875
35971,12829.85546875
36827,11737.35546875
37683,13421.3515625
38539,14441.234375
40251,9106.2783203125
20,10418.5732421875
876,10901.173828125
1732,12262.2353515625
2588,14520.7080078125
4300,7533.630859375
5156,8206.2431640625
6012,7171.99951171875
6868,7081.17724609375
7724,7317.97509765625
8580,7315.75537109375
10292,7533.630859375
11148,10782.4091796875
12004,10418.5732421875
12860,10901.173828125
13716,12262.2353515625
14572,14520.7080078125
16284,7533.630859375
17140,8206.2431640625
17996,7171.99951171875
18852,7081.17724609375
19708,7317.97509765625
20564,7315.75537109375
22276,7533.630859375
23132,10782.4091796875
23988,10418.5732421875
24844,10901.173828125
25700,12262.2353515625
26556,14520.7080078125
28268,7533.630859375
29124,8206.2431640625
29980,7171.99951171875
30836,7081.17724609375
31692,8081.666015625
32548,9563.5986328125
34260,7533.630859375
35116,10105.271484375
35972,11033.5703125
36828,11064.927734375
37684,13044.1748046875
38540,14070.9404296875
40252,7533.630859375
21,7548.48095703125
877,7955.771484375
1733,8729.271484375
2589,11786.435546875
4301,6992.27783203125
5157,6351.2216796875
6013,5448.3408203125
6869,5610.5771484375
7725,5405.31640625
8581,5753.85302734375
10293,6992.27783203125
11149,7923.49951171875
12005,7548.48095703125
12861,7955.771484375
13717,8729.271484375
14573,11786.435546875
16285,6992.27783203125
17141,6351.2216796875
17997,5448.3408203125
18853,5610.5771484375
19709,5405.31640625
20565,5753.85302734375
22277,6992.27783203125
23133,7923.49951171875
23989,7548.48095703125
24845,7955.771484375
25701,8729.271484375
26557,11786.435546875
28269,6992.27783203125
29125,6351.2216796875
29981,5448.3408203125
30837,5610.5771484375
31693,6134.33251953125
32549,7218.26611328125
34261,6992.27783203125
35117,7499.3642578125
35973,7867.49951171875
36829,8170.5703125
37685,8579.29296875
38541,11868.880859375
40253,6992.27783203125
22,6239.166015625
878,5592.99951171875
1734,7197.61767578125
2590,7634.65966796875
4302,4788.4580078125
5158,4323.55517578125
6014,4493.80419921875
6870,4029.777587890625
7726,4471.560546875
8582,4024.097412109375
10294,4788.4580078125
11150,5227.5888671875
12006,6239.166015625
12862,5592.99951171875
13718,7197.61767578125
14574,7634.65966796875
16286,4788.4580078125
17142,4323.55517578125
17998,4493.80419921875
18854,4029.777587890625
19710,4471.560546875
20566,4024.097412109375
22278,4788.4580078125
23134,5227.5888671875
23990,6239.166015625
24846,5592.99951171875
25702,7197.61767578125
26558,7634.65966796875
28270,4788.4580078125
29126,4323.55517578125
29982,4493.80419921875
30838,4029.777587890625
31694,4591.04736328125
32550,4701.99951171875
34262,4788.4580078125
35118,4648.455078125
35974,6309.21337890625
36830,5620.78515625
37686,6816.29345703125
38542,7176.82275390625
40254,4788.4580078125
23,6213.05224609375
879,6248.142578125
1735,6559.50830078125
2591,7457.05322265625
4303,5605.57421875
5159,5636.76708984375
6015,4854.7900390625
6871,4687.1484375
7727,4520.02099609375
8583,4697.72705078125
10295,5605.57421875
11151,6754.599609375
12007,6213.05224609375
12863,6248.142578125
13719,6559.50830078125
14575,7457.05322265625
16287,5605.57421875
17143,5756.841796875
17999,4753.5380859375
18855,4440.78564453125
19711,5144.265625
20567,6453.2490234375
22279,5605.57421875
23135,6808.916015625
23991,6964.78466796875
24847,6660.33251953125
25703,6489.0
26559,7686.74951171875
28271,5605.57421875
29127,5756.841796875
29983,4753.5380859375
30839,4440.78564453125
31695,5144.265625
32551,6453.2490234375
34263,5605.57421875
35119,6808.916015625
35975,6964.78466796875
36831,6660.33251953125
37687,6489.0
38543,7686.74951171875
40255,5605.57421875
24,4634.421875
880,5067.294921875
1736,5483.1103515625
2592,5857.00048828125
4304,2364.305419921875
5160,3426.78564453125
6016,3479.91650390625
6872,3681.499755859375
7728,3580.307373046875
8584,4277.99951171875
10296,2364.305419921875
11152,5003.99951171875
12008,4967.28466796875
12864,5323.08251953125
13720,4937.63720703125
14576,5857.00048828125
16288,2364.305419921875
17144,3426.78564453125
18000,3479.91650390625
18856,3681.499755859375
19712,3580.307373046875
20568,4277.99951171875
22280,2364.305419921875
23136,5003.99951171875
23992,4967.28466796875
24848,5323.08251953125
25704,4937.63720703125
26560,5857.00048828125
29128,3426.78564453125
29984,3479.91650390625
30840,3681.499755859375
31696,3580.307373046875
32552,4277.99951171875
35120,5003.99951171875
35976,4967.28466796875
36832,5323.08251953125
37688,4937.63720703125
38544,5857.00048828125
40256,2364.305419921875
25,8612.6474609375
881,8935.26171875
1737,9657.0166015625
2593,11020.435546875
4305,8605.9541015625
5161,7768.44384765625
6017,6735.6337890625
6873,6860.2216796875
7729,6571.14599609375
8585,7183.462890625
10297,8605.9541015625
11153,9147.5166015625
12009,8612.6474609375
12865,8935.26171875
13721,9657.0166015625
14577,11020.435546875
16289,8605.9541015625
17145,7768.44384765625
18001,6735.6337890625
18857,6860.2216796875
19713,6571.14599609375
20569,7183.462890625
22281,8605.9541015625
23137,9147.5166015625
23993,8612.6474609375
24849,8935.26171875
25705,9657.0166015625
26561,11020.435546875
28273,8605.9541015625
29129,7768.44384765625
29985,6735.6337890625
30841,6860.2216796875
31697,7599.8564453125
32553,8681.865234375
34265,8605.9541015625
35121,8465.08984375
35977,9044.6396484375
36833,8750.2841796875
37689,9531.587890625
38545,10836.4111328125
40257,8605.9541015625
26,10883.2763671875
882,10962.5078125
1738,11619.1259765625
2594,15332.8720703125
4306,7822.9091796875
5162,8610.91015625
6018,7342.90185546875
6874,7352.77734375
7730,7073.609375
8586,7731.82861328125
10298,7822.9091796875
11154,11124.9453125
12010,10883.2763671875
12866,10962.5078125
13722,11619.1259765625
14578,15332.8720703125
16290,7822.9091796875
17146,8610.91015625
18002,7342.90185546875
18858,7352.77734375
19714,7073.609375
20570,7731.82861328125
22282,7822.9091796875
23138,11124.9453125
23994,10883.2763671875
24850,10962.5078125
25706,11619.1259765625
26562,15332.8720703125
28274,7822.9091796875
29130,8610.91015625
29986,7342.90185546875
30842,7352.77734375
31698,8039.8564453125
32554,9681.865234375
34266,7822.9091796875
35122,10961.1806640625
35978,11440.427734375
36834,10610.1416015625
37690,12764.7041015625
38546,15713.4697265625
40258,7822.9091796875
27,9439.9765625
883,9668.658203125
1739,10069.7099609375
2595,10880.9150390625
4307,9617.37890625
5163,8209.9990234375
6019,7943.5380859375
6875,8502.1650390625
7731,8313.306640625
8587,9993.4267578125
10299,9617.37890625
11155,10667.373046875
12011,10579.4267578125
12867,10210.58203125
13723,9758.08984375
14579,10880.9150390625
16291,9617.37890625
17147,8209.9990234375
18003,7943.5380859375
18859,8502.1650390625
19715,8313.306640625
20571,9993.4267578125
22283,9617.37890625
23139,10667.373046875
23995,10579.4267578125
24851,10210.58203125
25707,9758.08984375
26563,10880.9150390625
29131,8209.9990234375
29987,7943.5380859375
30843,8502.1650390625
31699,8313.306640625
32555,9993.4267578125
34267,9617.37890625
35123,10667.373046875
35979,10579.4267578125
36835,10210.58203125
37691,9758.08984375
38547,10880.9150390625
40259,9617.37890625
28,6193.14794921875
884,6685.82421875
1740,7359.67236328125
2596,9493.908203125
4308,6213.49560546875
5164,4996.310546875
6020,4094.048583984375
6876,4132.35498046875
7732,3978.389892578125
8588,4190.4140625
10300,6213.49560546875
11156,6623.0888671875
12012,6193.14794921875
12868,6685.82421875
13724,7359.67236328125
14580,9493.908203125
16292,6213.49560546875
17148,4996.310546875
18004,4094.048583984375
18860,4132.35498046875
19716,3978.389892578125
20572,4190.4140625
22284,6213.49560546875
23140,6623.0888671875
23996,6193.14794921875
24852,6685.82421875
25708,7359.67236328125
26564,9493.908203125
28276,6213.49560546875
29132,4996.310546875
29988,4094.048583984375
30844,4132.35498046875
31700,4729.76123046875
32556,5232.3994140625
34268,6213.49560546875
35124,6167.72802734375
35980,6461.21337890625
36836,6941.28515625
37692,7221.70556640625
38548,9851.5869140625
40260,6213.49560546875
29,5505.740234375
885,5932.2626953125
1741,6505.2177734375
2597,8409.671875
4309,2979.285400390625
5165,4110.376953125
6021,3748.19482421875
6877,3972.799560546875
7733,3774.70703125
8589,3887.39013671875
10301,2979.285400390625
11157,5259.16015625
12013,5505.740234375
12869,5932.2626953125
13725,6505.2177734375
14581,8409.671875
16293,2979.285400390625
17149,4110.376953125
18005,3748.19482421875
18861,3972.799560546875
19717,3774.70703125
20573,3887.39013671875
22285,2979.285400390625
23141,5259.16015625
23997,5505.740234375
24853,5932.2626953125
25709,6505.2177734375
26565,8409.671875
28277,2979.285400390625
29133,4110.376953125
29989,3748.19482421875
30845,3972.799560546875
31701,4135.28515625
32557,4778.73291015625
34269,2979.285400390625
35125,5229.99951171875
35981,5786.9990234375
36837,6042.99951171875
37693,6357.8232421875
38549,7945.70556640625
40261,2979.285400390625
30,5144.7587890625
886,4914.876953125
1742,5714.14501953125
2598,5955.30126953125
4310,5423.67626953125
5166,4198.2890625
6022,3926.34130859375
6878,3837.044189453125
7734,3940.853515625
8590,3879.27490234375
10302,5423.67626953125
11158,5062.55322265625
12014,5144.7587890625
12870,4914.876953125
13726,5714.14501953125
14582,5955.30126953125
16294,5423.67626953125
17150,4198.2890625
18006,3926.34130859375
18862,3837.044189453125
19718,3940.853515625
20574,3879.27490234375
22286,5423.67626953125
23142,5062.55322265625
23998,5144.7587890625
24854,4914.876953125
25710,5714.14501953125
26566,5955.30126953125
28278,5423.67626953125
29134,4198.2890625
29990,3926.34130859375
30846,3837.044189453125
31702,4382.76171875
32558,4870.4658203125
34270,5423.67626953125
35126,4912.4541015625
35982,5570.07080078125
36838,5325.28515625
37694,6039.11669921875
38550,5920.0
40262,5423.67626953125
31,5539.53271484375
887,5428.84033203125
1743,5557.2216796875
2599,7914.08251953125
4311,5368.58251953125
5167,5312.57080078125
6023,4625.61474609375
6879,4560.5830078125
7735,4654.3837890625
8591,6340.85595703125
10303,5368.58251953125
11159,6497.12451171875
12015,6598.14111328125
12871,6187.916015625
13727,6122.6357421875
14583,7914.08251953125
16295,5368.58251953125
17151,5312.57080078125
18007,4625.61474609375
18863,4560.5830078125
19719,4654.3837890625
20575,6340.85595703125
22287,5368.58251953125
23143,6497.12451171875
23999,6598.14111328125
24855,6187.916015625
25711,6122.6357421875
26567,7914.08251953125
29135,5312.57080078125
29991,4625.61474609375
30847,4560.5830078125
31703,4654.3837890625
32559,6340.85595703125
34271,5368.58251953125
35127,6497.12451171875
35983,6598.14111328125
36839,6187.916015625
37695,6122.6357421875
38551,7914.08251953125
40263,5368.58251953125
32,11008.2021484375
888,12009.7353515625
1744,12037.0537109375
2600,14233.0712890625
4312,8356.0068359375
5168,9221.5322265625
6024,8341.0234375
6880,8929.1103515625
7736,8128.5361328125
8592,8651.51171875
10304,8356.0068359375
11160,11268.4091796875
12016,11008.2021484375
12872,12009.7353515625
13728,12037.0537109375
14584,14233.0712890625
16296,8356.0068359375
17152,9221.5322265625
18008,8341.0234375
18864,8929.1103515625
19720,8128.5361328125
20576,8651.51171875
22288,8356.0068359375
23144,11268.4091796875
24000,11008.2021484375
24856,12009.7353515625
25712,12037.0537109375
26568,14233.0712890625
28280,8356.0068359375
29136,9221.5322265625
29992,8341.0234375
30848,8929.1103515625
31704,8882.09375
32560,10208.732421875
34272,8356.0068359375
35128,10274.0009765625
35984,11318.7841796875
36840,12074.212890625
37696,12399.1748046875
38552,14132.0576171875
40264,8356.0068359375
33,7746.2216796875
889,7804.99951171875
1745,8559.1259765625
2601,10052.5263671875
4313,4707.37548828125
5169,6337.64404296875
6025,5580.02392578125
6881,5753.15478515625
7737,5531.7314453125
8593,5913.85302734375
10305,4707.37548828125
11161,8330.8916015625
12017,7746.2216796875
12873,7804.99951171875
13729,8559.1259765625
14585,10052.5263671875
